date,observer.initials,obs.method,device,point.number,time,sky,wind,noise,temp,species.code,count.number,type.a.v,distance.50.u.o,notes,correct.id
7/20/23,ZHK,merlin,iphone_14,RC1,10:34,0,0,1,72,WTSP,1,a,NA,,yes
7/20/23,EDH,merlin,iphone_SE,RC1,10:34,0,0,1,72,YRWA,1,a,NA,audio files,yes
7/20/23,EDH,merlin,iphone_SE,RC1,10:34,0,0,1,72,BTNW,1,a,NA,,yes
7/20/23,EDH,merlin,iphone_SE,RC1,10:34,0,0,1,72,HETH,1,a,NA,,yes
7/20/23,EDH,merlin,iphone_SE,RC1,10:34,0,0,1,72,WTSP,1,a,NA,,yes
7/20/23,EJD,merlin,iphone_12_pro,RC1,10:34,0,0,1,72,YRWA,1,a,NA,audio files,yes
7/20/23,EJD,merlin,iphone_12_pro,RC1,10:34,0,0,1,72,BTNW,1,a,NA,,yes
7/20/23,EJD,merlin,iphone_12_pro,RC1,10:34,0,0,1,72,WTSP,1,a,NA,,yes
7/20/23,KL,playback,NA,RC1,10:34,0,0,1,72,BTNW,NA,a,NA,,NA
7/20/23,KL,playback,NA,RC1,10:34,0,0,1,72,YRWA,NA,a,NA,,NA
7/20/23,KL,playback,NA,RC1,10:34,0,0,1,72,HETH,NA,a,NA,,NA
7/20/23,KL,playback,NA,RC1,10:34,0,0,1,72,WTSP,NA,a,NA,,NA
7/20/23,BDG,hearing,NA,RC10,12:12,0,0,1,74,HETH,1,a,o,,yes
7/20/23,BDG,hearing,NA,RC10,12:12,0,0,1,74,BTNW,1,a,u,,yes
7/20/23,BDG,hearing,NA,RC10,12:12,0,0,1,74,REVI,1,a,o,,yes
7/20/23,ZHK,merlin,iphone_14,RC10,12:12,0,0,1,74,BTNW,1,a,NA,,yes
7/20/23,ZHK,merlin,iphone_14,RC10,12:12,0,0,1,74,HETH,1,a,NA,,yes
7/20/23,ZHK,merlin,iphone_14,RC10,12:12,0,0,1,74,REVI,1,a,NA,,yes
7/20/23,EDH,merlin,iphone_SE,RC10,12:12,0,0,1,74,HETH,1,a,NA,,yes
7/20/23,EDH,merlin,iphone_SE,RC10,12:12,0,0,1,74,BTNW,1,a,NA,,yes
7/20/23,EJD,merlin,iphone_12_pro,RC10,12:12,0,0,1,74,BTNW,1,a,NA,,yes
7/20/23,EJD,merlin,iphone_12_pro,RC10,12:12,0,0,1,74,HETH,1,a,NA,,yes
7/20/23,EJD,merlin,iphone_12_pro,RC10,12:12,0,0,1,74,BCCH,1,a,NA,,no
7/20/23,KL,playback,NA,RC10,12:12,0,0,1,74,BTNW,NA,a,NA,,NA
7/20/23,KL,playback,NA,RC10,12:12,0,0,1,74,HETH,NA,a,NA,,NA
7/20/23,KL,playback,NA,RC10,12:12,0,0,1,74,REVI,NA,a,NA,,NA
7/20/23,BDG,hearing,NA,RC2,10:46,0,0,1,72,YRWA,1,a,NA,,yes
7/20/23,BDG,hearing,NA,RC2,10:46,0,0,1,72,BTNW,1,a,NA,,yes
7/20/23,BDG,hearing,NA,RC2,10:46,0,0,1,72,REVI,1,a,NA,,yes
7/20/23,ZHK,merlin,iphone_14,RC2,10:46,0,0,1,72,YRWA,1,a,NA,,yes
7/20/23,ZHK,merlin,iphone_14,RC2,10:46,0,0,1,72,DEJU,1,a,NA,,no
7/20/23,EDH,merlin,iphone_SE,RC2,10:46,0,0,1,72,YRWA,1,a,NA,,yes
7/20/23,EJD,merlin,iphone_12_pro,RC2,10:46,0,0,1,72,YRWA,1,a,NA,,yes
7/20/23,EJD,merlin,iphone_12_pro,RC2,10:46,0,0,1,72,DEJU,1,a,NA,,no
7/20/23,KL,playback,NA,RC2,10:46,0,0,1,72,YRWA,NA,a,NA,,NA
7/20/23,KL,playback,NA,RC2,10:46,0,0,1,72,BTNW,NA,a,NA,,NA
7/20/23,KL,playback,NA,RC2,10:46,0,0,1,72,REVI,NA,a,NA,,NA
7/20/23,BDG,hearing,NA,RC3,10:57,0,0,1,72,REVI,1,a,u,,yes
7/20/23,BDG,hearing,NA,RC3,10:57,0,0,1,72,BTNW,2,a,u,,yes
7/20/23,BDG,hearing,NA,RC3,10:57,0,0,1,72,BWHA,1,a,NA,,yes
7/20/23,ZHK,merlin,iphone_14,RC3,10:57,0,0,1,72,REVI,1,a,NA,,yes
7/20/23,ZHK,merlin,iphone_14,RC3,10:57,0,0,1,72,BTNW,1,a,NA,,yes
7/20/23,EDH,merlin,iphone_SE,RC3,10:57,0,0,1,72,REVI,1,a,NA,,yes
7/20/23,EDH,merlin,iphone_SE,RC3,10:57,0,0,1,72,BTNW,1,a,NA,,yes
7/20/23,EJD,merlin,iphone_12_pro,RC3,10:57,0,0,1,72,REVI,1,a,NA,,yes
7/20/23,EJD,merlin,iphone_12_pro,RC3,10:57,0,0,1,72,BTNW,1,a,NA,,yes
7/20/23,KL,playback,NA,RC3,10:57,0,0,1,72,REVI,NA,a,NA,,NA
7/20/23,KL,playback,NA,RC3,10:57,0,0,1,72,BTNW,NA,a,NA,,NA
7/20/23,KL,playback,NA,RC3,10:57,0,0,1,72,NAWA,NA,a,NA,,NA
7/20/23,KL,playback,NA,RC3,10:57,0,0,1,72,BWHA,NA,a,NA,,NA
7/20/23,BDG,hearing,NA,RC4,11:08,0,0,2,72,BTNW,1,a,NA,,yes
7/20/23,BDG,hearing,NA,RC4,11:08,0,0,2,72,REVI,1,a,NA,,yes
7/20/23,BDG,hearing,NA,RC4,11:08,0,0,2,72,NAWA,1,a,NA,,yes
7/20/23,BDG,hearing,NA,RC4,11:08,0,0,2,72,OVEN,1,a,NA,,yes
7/20/23,ZHK,merlin,iphone_14,RC4,11:08,0,0,2,72,BTNW,1,a,NA,,yes
7/20/23,ZHK,merlin,iphone_14,RC4,11:08,0,0,2,72,REVI,1,a,NA,,yes
7/20/23,ZHK,merlin,iphone_14,RC4,11:08,0,0,2,72,NOCA,1,a,NA,,no
7/20/23,ZHK,merlin,iphone_14,RC4,11:08,0,0,2,72,NAWA,1,a,NA,,yes
7/20/23,ZHK,merlin,iphone_14,RC4,11:08,0,0,2,72,AGOL,1,a,NA,,yes
7/20/23,EDH,merlin,iphone_SE,RC4,11:08,0,0,2,72,BTNW,1,a,NA,,yes
7/20/23,EDH,merlin,iphone_SE,RC4,11:08,0,0,2,72,NAWA,1,a,NA,,yes
7/20/23,EJD,merlin,iphone_12_pro,RC4,11:08,0,0,2,72,REVI,1,a,NA,,yes
7/20/23,EJD,merlin,iphone_12_pro,RC4,11:08,0,0,2,72,BTNW,1,a,NA,,yes
7/20/23,EJD,merlin,iphone_12_pro,RC4,11:08,0,0,2,72,NOCA,1,a,NA,,no
7/20/23,EJD,merlin,iphone_12_pro,RC4,11:08,0,0,2,72,NAWA,1,a,NA,,yes
7/20/23,EJD,merlin,iphone_12_pro,RC4,11:08,0,0,2,72,AGOL,1,a,NA,,yes
7/20/23,KL,playback,NA,RC4,11:08,0,0,2,72,BTNW,NA,a,NA,,NA
7/20/23,KL,playback,NA,RC4,11:08,0,0,2,72,REVI,NA,a,NA,,NA
7/20/23,KL,playback,NA,RC4,11:08,0,0,2,72,NAWA,NA,a,NA,,NA
7/20/23,KL,playback,NA,RC4,11:08,0,0,2,72,AGOL,NA,a,NA,,NA
7/20/23,KL,playback,NA,RC4,11:08,0,0,2,72,OVEN,NA,a,NA,,NA
7/20/23,BDG,hearing,NA,RC5,11:17,0,0,1,74,HETH,2,a,NA,,yes
7/20/23,BDG,hearing,NA,RC5,11:17,0,0,1,74,MAWA,1,a,NA,,yes
7/20/23,EDH,merlin,iphone_SE,RC5,11:17,0,0,1,74,CEDW,1,a,NA,,yes
7/20/23,EJD,merlin,iphone_12_pro,RC5,11:17,0,0,1,74,HETH,1,a,NA,,yes
7/20/23,EJD,merlin,iphone_12_pro,RC5,11:17,0,0,1,74,CEDW,1,a,NA,,yes
7/20/23,KL,playback,NA,RC5,11:17,0,0,1,74,HETH,NA,a,NA,,NA
7/20/23,KL,playback,NA,RC5,11:17,0,0,1,74,BTNW,NA,a,NA,,NA
7/20/23,KL,playback,NA,RC5,11:17,0,0,1,74,CEDW,NA,a,NA,,NA
7/20/23,KL,playback,NA,RC5,11:17,0,0,1,74,MAWA,NA,a,NA,,NA
7/20/23,BDG,hearing,NA,RC6,11:30,0,0,1,74,BTNW,1,a,u,,yes
7/20/23,BDG,hearing,NA,RC6,11:30,0,0,1,74,HETH,2,a,u,,yes
7/20/23,BDG,hearing,NA,RC6,11:30,0,0,1,74,MODO,1,a,o,,yes
7/20/23,ZHK,merlin,iphone_14,RC6,11:30,0,0,1,74,BTNW,1,a,NA,,yes
7/20/23,ZHK,merlin,iphone_14,RC6,11:30,0,0,1,74,HETH,1,a,NA,,yes
7/20/23,EDH,merlin,iphone_SE,RC6,11:30,0,0,1,74,BTNW,1,a,NA,,yes
7/20/23,EDH,merlin,iphone_SE,RC6,11:30,0,0,1,74,HETH,1,a,NA,,yes
7/20/23,EJD,merlin,iphone_12_pro,RC6,11:30,0,0,1,74,BTNW,1,a,NA,,yes
7/20/23,EJD,merlin,iphone_12_pro,RC6,11:30,0,0,1,74,HETH,1,a,NA,,yes
7/20/23,KL,playback,NA,RC6,11:30,0,0,1,74,HETH,NA,a,NA,,NA
7/20/23,KL,playback,NA,RC6,11:30,0,0,1,74,BTNW,NA,a,NA,,NA
7/26/23,BDG,hearing,NA,RC1,9:55,0,0,1,70,OSPR,1,a,o,,yes
7/26/23,BDG,hearing,NA,RC1,9:55,0,0,1,70,YRWA,1,a,u,,no
7/26/23,BDG,hearing,NA,RC1,9:55,0,0,1,70,RBNU,1,a,u,,unverifiable
7/26/23,BDG,hearing,NA,RC1,9:55,0,0,1,70,WTSP,1,a,o,,unverifiable
7/26/23,BDG,hearing,NA,RC1,9:55,0,0,1,70,BCCH,1,a,u,,yes
7/26/23,EDH,merlin,iphone_SE,RC1,9:55,0,0,1,70,BAWW,1,a,NA,audio files,yes
7/26/23,EDH,merlin,iphone_SE,RC1,9:55,0,0,1,70,OSPR,1,a,NA,,yes
7/26/23,EDH,merlin,iphone_SE,RC1,9:55,0,0,1,70,BCCH,1,a,NA,,yes
7/26/23,KL,playback,NA,RC1,9:55,0,0,1,70,OSPR,NA,a,NA,,NA
7/26/23,KL,playback,NA,RC1,9:55,0,0,1,70,BAWW,NA,a,NA,,NA
7/26/23,KL,playback,NA,RC1,9:55,0,0,1,70,BTNW,NA,a,NA,,NA
7/26/23,KL,playback,NA,RC1,9:55,0,0,1,70,BCCH,NA,a,NA,,NA
7/26/23,BDG,hearing,NA,RC10,12:01,0,0,1,74,BTNW,3,a,u,,yes
7/26/23,BDG,hearing,NA,RC10,12:01,0,0,1,74,REVI,1,a,o,,yes
7/26/23,BDG,hearing,NA,RC10,12:01,0,0,1,74,GCKI,1,a,u,,yes
7/26/23,EDH,merlin,iphone_SE,RC10,12:01,0,0,1,74,BTNW,1,a,NA,,yes
7/26/23,EDH,merlin,iphone_SE,RC10,12:01,0,0,1,74,GCKI,1,a,NA,,yes
7/26/23,KL,playback,NA,RC10,12:01,0,0,1,74,GCKI,NA,a,NA,,NA
7/26/23,KL,playback,NA,RC10,12:01,0,0,1,74,REVI,NA,a,NA,,NA
7/26/23,KL,playback,NA,RC10,12:01,0,0,1,74,BTNW,NA,a,NA,,NA
7/26/23,BDG,hearing,NA,RC2,10:11,0,0,1,70,AMCR,2,a,o,,yes
7/26/23,BDG,hearing,NA,RC2,10:11,0,0,1,70,OSPR,1,a,o,,unverifiable
7/26/23,BDG,hearing,NA,RC2,10:11,0,0,1,70,REVI,1,a,o,,unverifiable
7/26/23,BDG,hearing,NA,RC2,10:11,0,0,1,70,UNK,1,a,o,,NA
7/26/23,EDH,merlin,iphone_SE,RC2,10:11,0,0,1,70,AMCR,1,a,NA,,yes
7/26/23,KL,playback,NA,RC2,10:11,0,0,1,70,AMCR,NA,a,NA,,NA
7/26/23,KL,playback,NA,RC2,10:11,0,0,1,70,HOFI,NA,a,NA,,NA
7/26/23,BDG,hearing,NA,RC3,10:24,0,0,1,70,REVI,2,a,u,,yes
7/26/23,BDG,hearing,NA,RC3,10:24,0,0,1,70,AMCR,2,a,o,,unverifiable
7/26/23,BDG,hearing,NA,RC3,10:24,0,0,1,70,BTNW,3,a,o,,yes
7/26/23,EDH,merlin,iphone_SE,RC3,10:24,0,0,1,70,REVI,1,a,NA,,yes
7/26/23,EDH,merlin,iphone_SE,RC3,10:24,0,0,1,70,BTNW,1,a,NA,,yes
7/26/23,KL,playback,NA,RC3,10:24,0,0,1,70,REVI,NA,a,NA,,NA
7/26/23,KL,playback,NA,RC3,10:24,0,0,1,70,BTNW,NA,a,NA,,NA
7/26/23,BDG,hearing,NA,RC4,10:36,0,0,1,70,BTNW,1,a,u,,yes
7/26/23,BDG,hearing,NA,RC4,10:36,0,0,1,70,NOCA,2,a,u,,no
7/26/23,BDG,hearing,NA,RC4,10:36,0,0,1,70,REVI,2,a,u,,yes
7/26/23,BDG,hearing,NA,RC4,10:36,0,0,1,70,HETH,2,a,u,,yes
7/26/23,BDG,hearing,NA,RC4,10:36,0,0,1,70,WTSP,1,a,u,,yes
7/26/23,BDG,hearing,NA,RC4,10:36,0,0,1,70,OVEN,1,a,u,,yes
7/26/23,BDG,hearing,NA,RC4,10:36,0,0,1,70,AMCR,1,a,o,,unverifiable
7/26/23,EDH,merlin,iphone_SE,RC4,10:36,0,0,1,70,REVI,1,a,NA,,yes
7/26/23,EDH,merlin,iphone_SE,RC4,10:36,0,0,1,70,BTNW,1,a,NA,,yes
7/26/23,EDH,merlin,iphone_SE,RC4,10:36,0,0,1,70,NAWA,1,a,NA,,no
7/26/23,EDH,merlin,iphone_SE,RC4,10:36,0,0,1,70,OVEN,1,a,NA,,yes
7/26/23,EDH,merlin,iphone_SE,RC4,10:36,0,0,1,70,HETH,1,a,NA,,yes
7/26/23,EDH,merlin,iphone_SE,RC4,10:36,0,0,1,70,WTSP,1,a,NA,,yes
7/26/23,KL,playback,NA,RC4,10:36,0,0,1,70,REVI,NA,a,NA,,NA
7/26/23,KL,playback,NA,RC4,10:36,0,0,1,70,BTNW,NA,a,NA,,NA
7/26/23,KL,playback,NA,RC4,10:36,0,0,1,70,OVEN,NA,a,NA,,NA
7/26/23,KL,playback,NA,RC4,10:36,0,0,1,70,HETH,NA,a,NA,,NA
7/26/23,KL,playback,NA,RC4,10:36,0,0,1,70,WTSP,NA,a,NA,,NA
7/26/23,KL,playback,NA,RC4,10:36,0,0,1,70,warbler sp.,NA,a,NA,,NA
7/26/23,BDG,hearing,NA,RC5,10:47,0,0,1,74,HETH,2,a,o,,yes
7/26/23,BDG,hearing,NA,RC5,10:47,0,0,1,74,BHVI,1,a,u,,yes
7/26/23,BDG,hearing,NA,RC5,10:47,0,0,1,74,MAWA,1,a,u,,no
7/26/23,BDG,hearing,NA,RC5,10:47,0,0,1,74,NOFL,1,a,u,,yes
7/26/23,EDH,merlin,iphone_SE,RC5,10:47,0,0,1,74,BHVI,1,a,NA,,yes
7/26/23,EDH,merlin,iphone_SE,RC5,10:47,0,0,1,74,NOFL,1,a,NA,,yes
8/3/23,EDH,hearing,NA,RC1,12:11,0,1,1,68,REVI,1,a,o,,unverifiable
8/3/23,EDH,hearing,NA,RC1,12:11,0,1,1,68,AMCR,1,a,o,,unverifiable
8/3/23,EDH,hearing,NA,RC1,12:11,0,1,1,68,CEDW,2,a,u,,yes
8/3/23,EDH,merlin,iphone_SE,RC1,12:11,0,1,1,68,CEDW,1,a,NA,,yes
8/3/23,KL,playback,NA,RC1,12:11,0,1,1,68,CEDW,NA,a,NA,,NA
8/3/23,BDG,hearing,NA,RC10,10:41,0,1,1,64,REVI,1,a,o,,yes
8/3/23,EDH,merlin,iphone_SE,RC10,10:41,0,1,1,64,none,NA,NA,NA,,NA
8/3/23,KL,playback,NA,RC10,10:41,0,1,1,64,REVI,NA,a,NA,,NA
8/3/23,BDG,merlin,iphone_14,RC2,12:22,0,1,1,68,BCCH,1,a,NA,,yes
8/3/23,EDH,hearing,NA,RC2,12:22,0,1,1,68,BCCH,2,a,u,,yes
8/3/23,EDH,hearing,NA,RC2,12:22,0,1,1,68,RBNU,1,a,o,,unverifiable
8/3/23,EDH,hearing,NA,RC2,12:22,0,1,1,68,UNK,1,a,u,,NA
8/3/23,EDH,hearing,NA,RC2,12:22,0,1,1,68,WTSP,1,a,o,,unverifiable
8/3/23,EDH,hearing,NA,RC2,12:22,0,1,1,68,UNK,1,a,o,,NA
8/3/23,KL,playback,NA,RC2,12:22,0,1,1,68,GCKI,NA,a,NA,,NA
8/3/23,KL,playback,NA,RC2,12:22,0,1,1,68,BCCH,NA,a,NA,,NA
8/3/23,BDG,hearing,NA,RC3,12:12,0,1,1,68,REVI,1,a,u,,yes
8/3/23,BDG,hearing,NA,RC3,12:12,0,1,1,68,BTNW,1,a,o,,yes
8/3/23,BDG,merlin,iphone_14,RC3,12:12,0,1,1,68,REVI,1,a,NA,audio files,yes
8/3/23,KL,playback,NA,RC3,12:12,0,1,1,68,REVI,NA,a,NA,,NA
8/3/23,KL,playback,NA,RC3,12:12,0,1,1,68,BTNW,NA,a,NA,,NA
8/3/23,BDG,hearing,NA,RC4,12:02,0,1,1,68,none,NA,NA,NA,,NA
8/3/23,BDG,merlin,iphone_14,RC4,12:02,0,1,1,68,none,NA,NA,NA,audio files,NA
8/3/23,KL,playback,NA,RC4,12:02,0,1,1,68,none,NA,NA,NA,,NA
8/7/23,BDG,hearing,NA,RC1,10:15,1,0,0,71,BWHA,1,a,o,,yes
8/7/23,BDG,hearing,NA,RC1,10:15,1,0,0,71,MODO,1,a,o,,unverifiable
8/7/23,BDG,hearing,NA,RC1,10:15,1,0,0,71,REVI,1,a,o,,no
8/7/23,JMK,merlin,iphone_14,RC1,10:15,1,0,0,71,none,NA,NA,NA,,NA
8/7/23,ZHK,merlin,iphone_14,RC1,10:15,1,0,0,71,none,NA,NA,NA,,NA
8/7/23,KL,playback,NA,RC1,10:15,1,0,0,71,BWHA,NA,a,NA,,NA
8/7/23,KL,playback,NA,RC1,10:15,1,0,0,71,BHVI,NA,a,NA,,NA
8/7/23,BDG,hearing,NA,RC10,8:30,1,0,0,67,HETH,2,a,u,,yes
8/7/23,BDG,hearing,NA,RC10,8:30,1,0,0,67,REVI,1,a,u,,yes
8/7/23,BDG,hearing,NA,RC10,8:30,1,0,0,67,NOPA,1,a,o,,yes
8/7/23,BDG,hearing,NA,RC10,8:30,1,0,0,67,UNK,1,a,u,,NA
8/7/23,JMK,merlin,iphone_14,RC10,8:30,1,0,0,71,REVI,1,a,NA,,yes
8/7/23,JMK,merlin,iphone_14,RC10,8:30,1,0,0,71,HETH,1,a,NA,,yes
8/7/23,JMK,merlin,iphone_14,RC10,8:30,1,0,0,71,WOTH,1,a,NA,,no
8/7/23,ZHK,merlin,iphone_14,RC10,8:30,1,0,0,71,HETH,1,a,NA,,yes
8/7/23,ZHK,merlin,iphone_14,RC10,8:30,1,0,0,71,REVI,1,a,NA,,yes
8/7/23,KL,playback,NA,RC10,8:30,1,0,0,71,warbler sp.,NA,a,NA,,NA
8/7/23,KL,playback,NA,RC10,8:30,1,0,0,71,REVI,NA,a,NA,,NA
8/7/23,KL,playback,NA,RC10,8:30,1,0,0,71,HETH,NA,a,NA,,NA
8/7/23,KL,playback,NA,RC10,8:30,1,0,0,71,NOPA,NA,a,NA,,NA
8/7/23,BDG,hearing,NA,RC2,10:05,1,0,0,71,MODO,1,a,o,,unverifiable
8/7/23,BDG,hearing,NA,RC2,10:05,1,0,0,71,UNK,1,a,u,probably the red crossbill?,NA
8/7/23,BDG,hearing,NA,RC2,10:05,1,0,0,71,REVI,1,a,o,,no
8/7/23,JMK,merlin,iphone_14,RC2,10:05,1,0,0,71,none,NA,NA,NA,,NA
8/7/23,ZHK,merlin,iphone_14,RC2,10:05,1,0,0,71,none,NA,NA,NA,,NA
8/7/23,KL,playback,NA,RC2,10:05,1,0,0,71,RECR,NA,a,NA,,NA
8/7/23,KL,playback,NA,RC2,10:05,1,0,0,71,BHVI,NA,a,NA,,NA
8/7/23,BDG,hearing,NA,RC3,9:53,1,0,0,71,REVI,1,a,o,,yes
8/7/23,BDG,hearing,NA,RC3,9:53,1,0,0,71,MODO,1,a,o,,yes
8/7/23,BDG,hearing,NA,RC3,9:53,1,0,0,71,UNK,1,a,u,,NA
8/7/23,BDG,hearing,NA,RC3,9:53,1,0,0,71,RBNU,1,a,o,,unverifiable
8/7/23,JMK,merlin,iphone_14,RC3,9:53,1,0,0,67,BHVI,1,a,NA,audio files,yes
8/7/23,JMK,merlin,iphone_14,RC3,9:53,1,0,0,67,GCKI,1,a,NA,,yes
8/7/23,JMK,merlin,iphone_14,RC3,9:53,1,0,0,67,MODO,1,a,NA,,yes
8/7/23,ZHK,merlin,iphone_14,RC3,9:53,1,0,0,67,BHVI,1,a,NA,audio files,yes
8/7/23,ZHK,merlin,iphone_14,RC3,9:53,1,0,0,67,GCKI,1,a,NA,,yes
8/7/23,KL,playback,NA,RC3,9:53,1,0,0,67,REVI,NA,a,NA,,NA
8/7/23,KL,playback,NA,RC3,9:53,1,0,0,67,MODO,NA,a,NA,,NA
8/7/23,KL,playback,NA,RC3,9:53,1,0,0,67,BHVI,NA,a,NA,,NA
8/7/23,KL,playback,NA,RC3,9:53,1,0,0,67,GCKI,NA,a,NA,,NA
8/7/23,BDG,hearing,NA,RC4,9:36,1,0,0,71,BCCH,4,a,u,,yes
8/7/23,BDG,hearing,NA,RC4,9:36,1,0,0,71,MODO,1,a,o,,unverifiable
8/7/23,BDG,hearing,NA,RC4,9:36,1,0,0,71,REVI,1,a,o,,yes
8/7/23,BDG,hearing,NA,RC4,9:36,1,0,0,71,RBNU,1,a,u,,yes
8/7/23,JMK,merlin,iphone_14,RC4,9:36,1,0,0,67,BCCH,1,a,NA,,yes
8/7/23,JMK,merlin,iphone_14,RC4,9:36,1,0,0,67,REVI,1,a,NA,,yes
8/7/23,JMK,merlin,iphone_14,RC4,9:36,1,0,0,67,YRWA,1,a,NA,,yes
8/7/23,ZHK,merlin,iphone_14,RC4,9:36,1,0,0,67,BCCH,1,a,NA,,yes
8/7/23,KL,playback,NA,RC4,9:36,1,0,0,67,BCCH,NA,a,NA,,NA
8/7/23,KL,playback,NA,RC4,9:36,1,0,0,67,REVI,NA,a,NA,,NA
8/7/23,KL,playback,NA,RC4,9:36,1,0,0,67,RBNU,NA,a,NA,,NA
8/7/23,KL,playback,NA,RC4,9:36,1,0,0,67,YRWA,NA,a,NA,,NA
8/7/23,BDG,hearing,NA,RC5,9:27,1,0,0,71,AMCR,1,v,u,,unverifiable
8/7/23,BDG,hearing,NA,RC5,9:27,1,0,0,71,UNK,1,a,u,,NA
8/7/23,BDG,hearing,NA,RC5,9:27,1,0,0,71,REVI,1,a,u,,yes
8/7/23,BDG,hearing,NA,RC5,9:27,1,0,0,71,NOFL,1,a,u,,no
8/7/23,JMK,merlin,iphone_14,RC5,9:27,1,0,0,71,none,NA,NA,NA,,NA
8/7/23,ZHK,merlin,iphone_14,RC5,9:27,1,0,0,71,none,NA,NA,NA,,NA
8/16/23,BDG,hearing,NA,RC1,6:43,2,0,1,60,AMCR,1,a,o,,unverifiable
8/16/23,BDG,hearing,NA,RC1,6:43,2,0,1,60,REVI,1,a,o,,unverifiable
8/16/23,BDG,hearing,NA,RC1,6:43,2,0,1,60,RBNU,1,a,o,,unverifiable
8/16/23,EJD,merlin,iphone_12_pro,RC1,6:43,2,0,1,60,none,NA,NA,NA,,NA
8/16/23,KL,playback,NA,RC1,6:43,2,0,1,60,none,NA,NA,NA,,NA
8/16/23,BDG,hearing,NA,RC10,8:27,2,0,1,61,BCCH,1,a,o,,yes
8/16/23,BDG,hearing,NA,RC10,8:27,2,0,1,61,REVI,1,a,o,,yes
8/16/23,BDG,hearing,NA,RC10,8:27,2,0,1,61,NOFL,1,a,o,,unverifiable
8/16/23,BDG,hearing,NA,RC10,8:27,2,0,1,61,CEDW,1,a,o,,yes
8/16/23,EJD,merlin,iphone_12_pro,RC10,8:27,2,0,1,61,REVI,1,a,NA,,yes
8/16/23,EJD,merlin,iphone_12_pro,RC10,8:27,2,0,1,61,CEDW,1,a,NA,,yes
8/16/23,KL,playback,NA,RC10,8:27,2,0,1,61,warbler sp.,NA,a,NA,,NA
8/16/23,KL,playback,NA,RC10,8:27,2,0,1,61,REVI,NA,a,NA,,NA
8/16/23,KL,playback,NA,RC10,8:27,2,0,1,61,BCCH,NA,a,NA,,NA
8/16/23,KL,playback,NA,RC10,8:27,2,0,1,61,CEDW,NA,a,NA,,NA
8/16/23,BDG,hearing,NA,RC2,6:50,2,0,1,60,RBNU,1,a,u,,yes
8/16/23,BDG,hearing,NA,RC2,6:50,2,0,1,60,HERG,1,a,o,,unverifiable
8/16/23,BDG,hearing,NA,RC2,6:50,2,0,1,60,AMCR,2,a,o,,unverifiable
8/16/23,BDG,hearing,NA,RC2,6:50,2,0,1,60,CEDW,3,a,u,,no
8/16/23,EJD,merlin,iphone_12_pro,RC2,6:50,2,0,1,60,BRCR,1,a,NA,audio files,yes
8/16/23,EJD,merlin,iphone_12_pro,RC2,6:50,2,0,1,60,RBNU,1,a,NA,,yes
8/16/23,KL,playback,NA,RC2,6:50,2,0,1,60,BRCR,NA,a,NA,,NA
8/16/23,KL,playback,NA,RC2,6:50,2,0,1,60,RBNU,NA,a,NA,,NA
8/16/23,BDG,hearing,NA,RC3,7:02,2,0,1,60,BCCH,1,a,o,,unverifiable
8/16/23,BDG,hearing,NA,RC3,7:02,2,0,1,60,REVI,1,a,u,,yes
8/16/23,BDG,hearing,NA,RC3,7:02,2,0,1,60,CEDW,1,a,u,,no
8/16/23,EJD,merlin,iphone_12_pro,RC3,7:02,2,0,1,60,HETH,1,a,NA,,yes
8/16/23,EJD,merlin,iphone_12_pro,RC3,7:02,2,0,1,60,REVI,1,a,NA,,yes
8/16/23,EJD,merlin,iphone_12_pro,RC3,7:02,2,0,1,60,BRCR,1,a,NA,,no
8/16/23,KL,playback,NA,RC3,7:02,2,0,1,60,HETH,NA,a,NA,,NA
8/16/23,KL,playback,NA,RC3,7:02,2,0,1,60,REVI,NA,a,NA,,NA
8/16/23,KL,playback,NA,RC3,7:02,2,0,1,60,warbler sp.,NA,a,NA,Three calls in sequence,NA
8/16/23,KL,playback,NA,RC3,7:02,2,0,1,60,AMRO,NA,a,NA,,NA
8/16/23,BDG,hearing,NA,RC4,7:20,2,0,1,60,DEJU,1,a,o,,unverifiable
8/16/23,BDG,hearing,NA,RC4,7:20,2,0,1,60,BCCH,1,a,o,,yes
8/16/23,BDG,hearing,NA,RC4,7:20,2,0,1,60,AMRO,1,a,u,,yes
8/16/23,EJD,merlin,iphone_12_pro,RC4,7:20,2,0,1,60,none,NA,NA,NA,,NA
8/16/23,KL,playback,NA,RC4,7:20,2,0,1,60,BCCH,NA,a,NA,,NA
8/16/23,KL,playback,NA,RC4,7:20,2,0,1,60,bird sp.,NA,a,NA,"sharp, higher call note",NA
8/16/23,KL,playback,NA,RC4,7:20,2,0,1,60,AMRO,NA,a,NA,,NA
8/16/23,BDG,hearing,NA,RC5,7:27,2,0,1,61,AMRO,3,a,u,,yes
8/16/23,BDG,hearing,NA,RC5,7:27,2,0,1,61,BCCH,2,a,o,,yes
8/16/23,BDG,hearing,NA,RC5,7:27,2,0,1,61,EAKI,6,a,u,,yes
8/16/23,EJD,merlin,iphone_12_pro,RC5,7:27,2,0,1,61,AMRO,1,a,NA,,yes
8/24/23,EDH,hearing,NA,RC1,6:53,0,0,1,59,HETH,1,a,o,,unverifiable
8/24/23,EDH,hearing,NA,RC1,6:53,0,0,1,59,AMCR,1,a,o,,unverifiable
