"date","observer.initials","obs.method","device","point.number","time","sky","wind","noise","temp","species.code","count.number","type.a.v","distance.50.u.o","notes","correct.id"
2023-07-07,"KL","playback",NA,"RC4","9:14",1,0,1,70,"BAWW",NA,"a",NA,"",NA
2023-07-07,"BDG","hearing","human","RC5","9:24",1,0,1,70,"BTNW",1,"a",NA,"","yes"
2023-07-07,"BDG","hearing","human","RC5","9:24",1,0,1,70,"OVEN",1,"a",NA,"","unverifiable"
2023-07-07,"BDG","hearing","human","RC5","9:24",1,0,1,70,"HETH",1,"a",NA,"used to be HERM","yes"
2023-07-07,"BDG","hearing","human","RC5","9:24",1,0,1,70,"DEJU",1,"a",NA,"","yes"
2023-07-07,"BDG","hearing","human","RC5","9:24",1,0,1,70,"WTSP",1,"a",NA,"","yes"
2023-07-07,"EDH","merlin","iPhone SE","RC5","9:24",1,0,1,70,"MAWA",1,"a",NA,"","yes"
2023-07-07,"EDH","merlin","iPhone SE","RC5","9:24",1,0,1,70,"CAWA",1,"a",NA,"","no"
2023-07-07,"EDH","merlin","iPhone SE","RC5","9:24",1,0,1,70,"BTNW",1,"a",NA,"","yes"
2023-07-07,"EDH","merlin","iPhone SE","RC5","9:24",1,0,1,70,"HETH",1,"a",NA,"","yes"
2023-07-07,"EDH","merlin","iPhone SE","RC5","9:24",1,0,1,70,"DEJU",1,"a",NA,"","yes"
2023-07-07,"EDH","merlin","iPhone SE","RC5","9:24",1,0,1,70,"BAWW",1,"a",NA,"","yes"
2023-07-07,"EJD","merlin","Samsung Galaxy Tab A7 Lite","RC5","9:24",1,0,1,70,"HETH",1,"a",NA,"","yes"
2023-07-07,"EJD","merlin","Samsung Galaxy Tab A7 Lite","RC5","9:24",1,0,1,70,"DEJU",1,"a",NA,"","yes"
2023-07-07,"EJD","merlin","Samsung Galaxy Tab A7 Lite","RC5","9:24",1,0,1,70,"MAWA",1,"a",NA,"","yes"
2023-07-07,"EJD","merlin","Samsung Galaxy Tab A7 Lite","RC5","9:24",1,0,1,70,"BTNW",1,"a",NA,"","yes"
2023-07-07,"EJD","merlin","Samsung Galaxy Tab A7 Lite","RC5","9:24",1,0,1,70,"WOTH",1,"a",NA,"","no"
2023-07-07,"KL","playback",NA,"RC5","9:24",1,0,1,70,"MAWA",NA,"a",NA,"",NA
2023-07-07,"KL","playback",NA,"RC5","9:24",1,0,1,70,"BTNW",NA,"a",NA,"",NA
2023-07-07,"KL","playback",NA,"RC5","9:24",1,0,1,70,"HETH",NA,"a",NA,"",NA
2023-07-07,"KL","playback",NA,"RC5","9:24",1,0,1,70,"DEJU",NA,"a",NA,"",NA
2023-07-07,"KL","playback",NA,"RC5","9:24",1,0,1,70,"BAWW",NA,"a",NA,"",NA
2023-07-07,"KL","playback",NA,"RC5","9:24",1,0,1,70,"WTSP",NA,"a",NA,"",NA
2023-07-07,"BDG","hearing","human","RC6","9:35",1,0,1,70,"OVEN",1,"a",NA,"","yes"
2023-07-07,"BDG","hearing","human","RC6","9:35",1,0,1,70,"HETH",1,"a",NA,"","yes"
2023-07-07,"BDG","hearing","human","RC6","9:35",1,0,1,70,"OSPR",1,"a",NA,"","yes"
2023-07-07,"EDH","merlin","iPhone SE","RC6","9:35",1,0,1,70,"OVEN",1,"a",NA,"","yes"
2023-07-07,"EDH","merlin","iPhone SE","RC6","9:35",1,0,1,70,"MAWA",1,"a",NA,"","yes"
2023-07-07,"EDH","merlin","iPhone SE","RC6","9:35",1,0,1,70,"NAWA",1,"a",NA,"","yes"
2023-07-07,"EDH","merlin","iPhone SE","RC6","9:35",1,0,1,70,"RTHA",1,"a",NA,"","no"
2023-07-07,"EJD","merlin","Samsung Galaxy Tab A7 Lite","RC6","9:35",1,0,1,70,"MAWA",1,"a",NA,"","yes"
2023-07-07,"EJD","merlin","Samsung Galaxy Tab A7 Lite","RC6","9:35",1,0,1,70,"OVEN",1,"a",NA,"","yes"
2023-07-07,"EJD","merlin","Samsung Galaxy Tab A7 Lite","RC6","9:35",1,0,1,70,"NAWA",1,"a",NA,"","yes"
2023-07-07,"EJD","merlin","Samsung Galaxy Tab A7 Lite","RC6","9:35",1,0,1,70,"OSPR",1,"a",NA,"","yes"
2023-07-20,"BDG","hearing","human","RC1","10:34",0,0,1,72,"BTNW",2,"a",NA,"","yes"
2023-07-20,"BDG","hearing","human","RC1","10:34",0,0,1,72,"YRWA",1,"a",NA,"","yes"
2023-07-20,"BDG","hearing","human","RC1","10:34",0,0,1,72,"HETH",1,"a",NA,"","yes"
2023-07-20,"BDG","hearing","human","RC1","10:34",0,0,1,72,"SWTH",1,"a",NA,"","unverifiable"
2023-07-20,"BDG","hearing","human","RC1","10:34",0,0,1,72,"GCKI",1,"a",NA,"","unverifiable"
2023-07-20,"ZHK","merlin","iPhone 14","RC1","10:34",0,0,1,72,"YRWA",1,"a",NA,"audio files","yes"
2023-07-20,"ZHK","merlin","iPhone 14","RC1","10:34",0,0,1,72,"BTNW",1,"a",NA,"","yes"
